complex_name,protein_path,ligand_description,protein_sequence
id295271970,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cccc(C(=O)OC)n2)n1)C(=O)N[Dy],
id295271971,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cccc(C(=O)OC)n2)n1)C(=O)N[Dy],
id295271972,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cccc(C(=O)OC)n2)n1)C(=O)N[Dy],
id295271973,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(C(=O)OC)ccn2)n1)C(=O)N[Dy],
id295271974,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(C(=O)OC)ccn2)n1)C(=O)N[Dy],
id295271975,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(C(=O)OC)ccn2)n1)C(=O)N[Dy],
id295271976,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2ccc(OC)cn2)n1)C(=O)N[Dy],
id295271977,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2ccc(OC)cn2)n1)C(=O)N[Dy],
id295271978,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2ccc(OC)cn2)n1)C(=O)N[Dy],
id295271979,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2nc(OC)ccc2[N+](=O)[O-])n1)C(=O)N[Dy],
id295271980,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2nc(OC)ccc2[N+](=O)[O-])n1)C(=O)N[Dy],
id295271981,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2nc(OC)ccc2[N+](=O)[O-])n1)C(=O)N[Dy],
id295271982,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cccc(OC)n2)n1)C(=O)N[Dy],
id295271983,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cccc(OC)n2)n1)C(=O)N[Dy],
id295271984,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cccc(OC)n2)n1)C(=O)N[Dy],
id295271985,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(OC)ccn2)n1)C(=O)N[Dy],
id295271986,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(OC)ccn2)n1)C(=O)N[Dy],
id295271987,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(OC)ccn2)n1)C(=O)N[Dy],
id295271988,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(C)c([N+](=O)[O-])cn2)n1)C(=O)N[Dy],
id295271989,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(C)c([N+](=O)[O-])cn2)n1)C(=O)N[Dy],
id295271990,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(C)c([N+](=O)[O-])cn2)n1)C(=O)N[Dy],
id295271991,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2nc(C)ccc2[N+](=O)[O-])n1)C(=O)N[Dy],
id295271992,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2nc(C)ccc2[N+](=O)[O-])n1)C(=O)N[Dy],
id295271993,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2nc(C)ccc2[N+](=O)[O-])n1)C(=O)N[Dy],
id295271994,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(C)ccn2)n1)C(=O)N[Dy],
id295271995,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(C)ccn2)n1)C(=O)N[Dy],
id295271996,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(C)ccn2)n1)C(=O)N[Dy],
id295271997,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2ccc(Cl)c(C)n2)n1)C(=O)N[Dy],
id295271998,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2ccc(Cl)c(C)n2)n1)C(=O)N[Dy],
id295271999,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2ccc(Cl)c(C)n2)n1)C(=O)N[Dy],
id295272000,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2ccc([N+](=O)[O-])c(C)n2)n1)C(=O)N[Dy],
id295272001,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2ccc([N+](=O)[O-])c(C)n2)n1)C(=O)N[Dy],
id295272002,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2ccc([N+](=O)[O-])c(C)n2)n1)C(=O)N[Dy],
id295272003,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(O)ccn2)n1)C(=O)N[Dy],
id295272004,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(O)ccn2)n1)C(=O)N[Dy],
id295272005,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(O)ccn2)n1)C(=O)N[Dy],
id295272006,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cccc(C#N)n2)n1)C(=O)N[Dy],
id295272007,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cccc(C#N)n2)n1)C(=O)N[Dy],
id295272008,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cccc(C#N)n2)n1)C(=O)N[Dy],
id295272009,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2ncccc2C#N)n1)C(=O)N[Dy],
id295272010,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2ncccc2C#N)n1)C(=O)N[Dy],
id295272011,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2ncccc2C#N)n1)C(=O)N[Dy],
id295272012,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(Br)ccn2)n1)C(=O)N[Dy],
id295272013,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(Br)ccn2)n1)C(=O)N[Dy],
id295272014,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(Br)ccn2)n1)C(=O)N[Dy],
id295272015,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(C3CC3)[nH]n2)n1)C(=O)N[Dy],
id295272016,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(C3CC3)[nH]n2)n1)C(=O)N[Dy],
id295272017,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(C3CC3)[nH]n2)n1)C(=O)N[Dy],
id295272018,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(CO)ccn2)n1)C(=O)N[Dy],
id295272019,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(CO)ccn2)n1)C(=O)N[Dy],
id295272020,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(CO)ccn2)n1)C(=O)N[Dy],
id295272021,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(Cl)c([N+](=O)[O-])cn2)n1)C(=O)N[Dy],
id295272022,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(Cl)c([N+](=O)[O-])cn2)n1)C(=O)N[Dy],
id295272023,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(Cl)c([N+](=O)[O-])cn2)n1)C(=O)N[Dy],
id295272024,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(Cl)ccn2)n1)C(=O)N[Dy],
id295272025,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(Cl)ccn2)n1)C(=O)N[Dy],
id295272026,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(Cl)ccn2)n1)C(=O)N[Dy],
id295272027,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(F)ccn2)n1)C(=O)N[Dy],
id295272028,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(F)ccn2)n1)C(=O)N[Dy],
id295272029,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cc(F)ccn2)n1)C(=O)N[Dy],
id295272030,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2ccc(Br)c(F)n2)n1)C(=O)N[Dy],
id295272031,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2ccc(Br)c(F)n2)n1)C(=O)N[Dy],
id295272032,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2ccc(Br)c(F)n2)n1)C(=O)N[Dy],
id295272033,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cccc(F)n2)n1)C(=O)N[Dy],
id295272034,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cccc(F)n2)n1)C(=O)N[Dy],
id295272035,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2cccc(F)n2)n1)C(=O)N[Dy],
id295272036,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2ncc(Cl)cc2Cl)n1)C(=O)N[Dy],
id295272037,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2ncc(Cl)cc2Cl)n1)C(=O)N[Dy],
id295272038,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2ncc(Cl)cc2Cl)n1)C(=O)N[Dy],
id295272039,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2ncc(F)cc2[N+](=O)[O-])n1)C(=O)N[Dy],
id295272040,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2ncc(F)cc2[N+](=O)[O-])n1)C(=O)N[Dy],
id295272041,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2ncc(F)cc2[N+](=O)[O-])n1)C(=O)N[Dy],
id295272042,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2ncccc2C=O)n1)C(=O)N[Dy],
id295272043,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2ncccc2C=O)n1)C(=O)N[Dy],
id295272044,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(NCCOc2nc(-c3ccc(C)cc3)cc(C(F)(F)F)n2)nc(Nc2ncccc2C=O)n1)C(=O)N[Dy],
id295272045,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(NCC2CS(=O)(=O)c3ccccc32)nc(Nc2cc(C)ccc2Cl)n1)C(=O)N[Dy],
id295272046,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(NCC2CS(=O)(=O)c3ccccc32)nc(Nc2cc(C)ccc2Cl)n1)C(=O)N[Dy],
id295272047,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(NCC2CS(=O)(=O)c3ccccc32)nc(Nc2cc(C)ccc2Cl)n1)C(=O)N[Dy],
id295272048,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(NCc2ccc(SCC)cc2)nc(Nc2cc(C)ccc2F)n1)C(=O)N[Dy],
id295272049,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(NCc2ccc(SCC)cc2)nc(Nc2cc(C)ccc2F)n1)C(=O)N[Dy],
id295272050,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(NCc2ccc(SCC)cc2)nc(Nc2cc(C)ccc2F)n1)C(=O)N[Dy],
id295272051,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(Nc2ccc(N3CCOCC3=O)cc2)nc(Nc2cc(C)ccc2F)n1)C(=O)N[Dy],
id295272052,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(Nc2ccc(N3CCOCC3=O)cc2)nc(Nc2cc(C)ccc2F)n1)C(=O)N[Dy],
id295272053,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(Nc2ccc(N3CCOCC3=O)cc2)nc(Nc2cc(C)ccc2F)n1)C(=O)N[Dy],
id295272054,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(Nc2nnn[nH]2)nc(Nc2cc(C)ccc2F)n1)C(=O)N[Dy],
id295272055,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(Nc2nnn[nH]2)nc(Nc2cc(C)ccc2F)n1)C(=O)N[Dy],
id295272056,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(Nc2nnn[nH]2)nc(Nc2cc(C)ccc2F)n1)C(=O)N[Dy],
id295272057,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(NCCn2cc(C3CC3)nn2)nc(Nc2ccc(C)nc2Cl)n1)C(=O)N[Dy],
id295272058,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(NCCn2cc(C3CC3)nn2)nc(Nc2ccc(C)nc2Cl)n1)C(=O)N[Dy],
id295272059,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(NCCn2cc(C3CC3)nn2)nc(Nc2ccc(C)nc2Cl)n1)C(=O)N[Dy],
id295272060,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(NCc2ccncc2C(F)(F)F)nc(Nc2ccc(C)nc2Cl)n1)C(=O)N[Dy],
id295272061,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(NCc2ccncc2C(F)(F)F)nc(Nc2ccc(C)nc2Cl)n1)C(=O)N[Dy],
id295272062,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(NCc2ccncc2C(F)(F)F)nc(Nc2ccc(C)nc2Cl)n1)C(=O)N[Dy],
id295272063,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(NCCNS(=O)(=O)c2ccn(C)c2)nc(Nc2ccc(C)nc2Cl)n1)C(=O)N[Dy],
id295272064,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(NCCNS(=O)(=O)c2ccn(C)c2)nc(Nc2ccc(C)nc2Cl)n1)C(=O)N[Dy],
id295272065,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(NCCNS(=O)(=O)c2ccn(C)c2)nc(Nc2ccc(C)nc2Cl)n1)C(=O)N[Dy],
id295272066,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)nc(Nc2ccc(C)nc2Cl)n1)C(=O)N[Dy],
id295272067,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)nc(Nc2ccc(C)nc2Cl)n1)C(=O)N[Dy],
id295272068,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)nc(Nc2ccc(C)nc2Cl)n1)C(=O)N[Dy],
id295272069,/home/appuser/DiffDock/BRD4.pdb,C#CCOc1ccc(CNc2nc(Nc3ccc(C)c(Br)c3)nc(NC(CC=C)(CC=C)C(=O)N[Dy])n2)cc1,
id295272070,/home/appuser/DiffDock/HSA.pdb,C#CCOc1ccc(CNc2nc(Nc3ccc(C)c(Br)c3)nc(NC(CC=C)(CC=C)C(=O)N[Dy])n2)cc1,
id295272071,/home/appuser/DiffDock/sEH.pdb,C#CCOc1ccc(CNc2nc(Nc3ccc(C)c(Br)c3)nc(NC(CC=C)(CC=C)C(=O)N[Dy])n2)cc1,
id295272072,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(Nc2ccc(C)c(Br)c2)nc(Nc2cccc(C(=O)OC)n2)n1)C(=O)N[Dy],
id295272073,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(Nc2ccc(C)c(Br)c2)nc(Nc2cccc(C(=O)OC)n2)n1)C(=O)N[Dy],
id295272074,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(Nc2ccc(C)c(Br)c2)nc(Nc2cccc(C(=O)OC)n2)n1)C(=O)N[Dy],
id295272075,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(NCc2ccc(-n3cncn3)cc2)nc(Nc2ccc(C)c(Br)c2)n1)C(=O)N[Dy],
id295272076,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(NCc2ccc(-n3cncn3)cc2)nc(Nc2ccc(C)c(Br)c2)n1)C(=O)N[Dy],
id295272077,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(NCc2ccc(-n3cncn3)cc2)nc(Nc2ccc(C)c(Br)c2)n1)C(=O)N[Dy],
id295272078,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(Nc2ccc(C)c(Br)c2)nc(Nc2nc(NCc3ccc(F)cc3)ccc2[N+](=O)[O-])n1)C(=O)N[Dy],
id295272079,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(Nc2ccc(C)c(Br)c2)nc(Nc2nc(NCc3ccc(F)cc3)ccc2[N+](=O)[O-])n1)C(=O)N[Dy],
id295272080,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(Nc2ccc(C)c(Br)c2)nc(Nc2nc(NCc3ccc(F)cc3)ccc2[N+](=O)[O-])n1)C(=O)N[Dy],
id295272081,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(NCc2nc(C)ccc2O)nc(NCC(c2ccco2)N(C)C)n1)C(=O)N[Dy],
id295272082,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(NCc2nc(C)ccc2O)nc(NCC(c2ccco2)N(C)C)n1)C(=O)N[Dy],
id295272083,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(NCc2nc(C)ccc2O)nc(NCC(c2ccco2)N(C)C)n1)C(=O)N[Dy],
id295272084,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(NCc2snnc2C)nc(Nc2nc(C)ccc2[N+](=O)[O-])n1)C(=O)N[Dy],
id295272085,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(NCc2snnc2C)nc(Nc2nc(C)ccc2[N+](=O)[O-])n1)C(=O)N[Dy],
id295272086,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(NCc2snnc2C)nc(Nc2nc(C)ccc2[N+](=O)[O-])n1)C(=O)N[Dy],
id295272087,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(NCc2ccc3scnc3c2)nc(Nc2nc(C)ccc2[N+](=O)[O-])n1)C(=O)N[Dy],
id295272088,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(NCc2ccc3scnc3c2)nc(Nc2nc(C)ccc2[N+](=O)[O-])n1)C(=O)N[Dy],
id295272089,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(NCc2ccc3scnc3c2)nc(Nc2nc(C)ccc2[N+](=O)[O-])n1)C(=O)N[Dy],
id295272090,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(NCc2cnns2)nc(Nc2nc(C)ccc2[N+](=O)[O-])n1)C(=O)N[Dy],
id295272091,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(NCc2cnns2)nc(Nc2nc(C)ccc2[N+](=O)[O-])n1)C(=O)N[Dy],
id295272092,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(NCc2cnns2)nc(Nc2nc(C)ccc2[N+](=O)[O-])n1)C(=O)N[Dy],
id295272093,/home/appuser/DiffDock/BRD4.pdb,C=CCC(CC=C)(Nc1nc(NCc2sncc2Br)nc(Nc2cccc3ccc(C)nc23)n1)C(=O)N[Dy],
id295272094,/home/appuser/DiffDock/HSA.pdb,C=CCC(CC=C)(Nc1nc(NCc2sncc2Br)nc(Nc2cccc3ccc(C)nc23)n1)C(=O)N[Dy],
id295272095,/home/appuser/DiffDock/sEH.pdb,C=CCC(CC=C)(Nc1nc(NCc2sncc2Br)nc(Nc2cccc3ccc(C)nc23)n1)C(=O)N[Dy],
